Feature ID	Taxon	Confidence
2ed4547318ddc22a80cedf46e57c23f1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Berkeleya_fennica	0.9915160357241218
a621d7734ca47ca0e921861a4dda399b	d__Bacteria	0.963749367608586
23c0905c23d3cf79096f2a520e2ad43e	Unassigned	0.7892978572717371
96dda488236a82756f37cf800f9d90d6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.8638775745681413
b1679b257a825f2bf7c58ec4e4744ef8	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999991
047241578f488bf20cca2c5506f17251	d__Bacteria	0.9627517639124861
622952957a64fe2b8390d48e26f7d3c1	d__Bacteria	0.979696313504756
d0c40c3bbd8dac446678f8178dcfb918	d__Bacteria	0.9801632455859705
85c70e63b0cc7f47b988ca54f92e82c1	d__Bacteria	0.9551703032527715
20e027a68d35468b0ae978477ae89921	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_Acidobacteria	0.9774276122899587
63eb43950b75191aa33f22565f826db9	d__Bacteria	0.9228766065483514
9829b4df6fae3dbe961653204887b797	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999997698298299
de121a0d9865988d6af3bff3dfe40fa7	d__Bacteria	0.7118505259951453
c23158fd0c2e1347b6fb9c566a0c72f8	d__Bacteria	0.945615042205781
6bc6a8b37dfdeee6d8b98e88fb4041f5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Berkeleya_fennica	0.9982784866094933
363c47c11fbf12d011e6bc435925a6ca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Berkeleya_fennica	0.8523655386875112
753400518495e432b4a0a130ce06d272	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.8482015180365029
b078180464f141f44d1684957152b2a6	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.788972888183349
db4e2d5caf05dd3012db37000da09fc7	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.7678751291264336
b292e0f369fba101b2e999f0579d976c	d__Bacteria	0.9957818045667064
c149ebd3d0397495314dd483932dfb2a	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Apicomplexa_sp.	0.9084865697606099
2b7694a0cacfd33eed591a74a48581bd	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Apicomplexa_sp.	0.90877575283323
